"kbaName"	"taxonID"	"scientificName"	"nKBA"	"n"	"ratio"	"vernacularName"	"species_short"	"establishmentMeansNat"	"threatStatusNat"	"threatStatusGlobal"	"isTrigger"
"Praslin National Park"	"9533b55b-9a41-49c1-bbba-c54145545d33"	"Casuarina equisetifolia L."	3	120	2.5	"Cèdre, Filao, Pin, Sed, Whistling pine"	"Casuarina equisetifolia "	"native"	""	""	""
"Praslin National Park"	"9543e9ff-d934-47bd-aeba-efdcafa31028"	"Hippobroma longiflora (L.) G.Don"	1	22	4.5						""
"Praslin National Park"	"956ea9e2-8374-4b45-824c-bfb8c0f9f1cf"	"Pandanus utilis Bory"	1	9	11.1						""
"Praslin National Park"	"96a13abe-e741-4699-8155-0dedab1ca40b"	"Graptophyllum pictum (L.) Griff."	1	11	9.1						""
"Praslin National Park"	"9769e167-1ff6-45ec-977b-6e82572d9417"	"Aphloia theiformis (Vahl) Benn. subsp. seychellensis (Clos) unpublished"	3	187	1.6	"Bois mare petite feuille, Bois merle, Bois vilain, Bwa merl, Bwamerl"	"Aphloia theiformis subsp. seychellensis"	"nativeEndemic"	"LC"	""	""
"Praslin National Park"	"9983f64e-b226-4575-8e6b-078218e1f862"	"Ficus bojeri Baker"	1	57	1.8	"Lafous, Lafous dive"	"Ficus bojeri "	"nativeEndemic"	"VU"	"VU"	""
"Praslin National Park"	"9ea6d465-9216-490a-9b8f-e81c82f7e4fa"	"Psilotum nudum (L.) P.Beauv."	1	119	0.8	"Pti sed"	"Psilotum nudum "	"native"	""	"LC"	""
"Praslin National Park"	"9f0370ff-a9fd-49ff-bfe6-6faadb8f3491"	"Mimusops coriacea (A.DC.) Miq."	1	8	12.5						""
"Praslin National Park"	"9f592ae4-438f-40d3-9048-3b6f9a74e9d9"	"Stemodia verticillata (Mill.) Hassl."	1	2	50						" B4"
"Praslin National Park"	"9f904c38-fb18-4a7d-a04c-9db8461aa22b"	"Scaevola taccada (Gaertn.) Roxb."	2	65	3.1	"Bois manioc, Veloutier manioc, Vouloutye"	"Scaevola taccada "	"native"	""	""	""
"Praslin National Park"	"a06f4a91-d447-44f4-8449-8e1491724304"	"Ochrosia oppositifolia (Lam.) K.Schum."	2	27	7.4	"Bois chauve souris, Bois chauve-souris, Bois jaune, Bwa sousouri, Bwasousouri"	"Ochrosia oppositifolia "	"native"	""	""	""
"Praslin National Park"	"a0ae21d0-23c2-4fec-9774-8221ae55dd63"	"Excoecaria benthamiana Hemsl."	1	43	2.3	"Bois charlot, Bois jasmin rouge, Bwa sarlo, Bwa zasmen, Bwazasmen"	"Excoecaria benthamiana "	"nativeEndemic"	"VU"	"VU"	""
"Praslin National Park"	"a169b2c7-d8d3-4f61-ba66-255ec0c66e28"	"Hyparrhenia rufa (Nees) Stapf"	1	6	16.7	""	"Hyparrhenia rufa "	"native"	""	""	""
"Praslin National Park"	"a2755cbc-aa91-4d07-9f82-c1cf000075be"	"Eleocharis dulcis (Burm.f.) Trin. ex Hensch."	1	11	9.1	"Chinese water chestnut, Ref"	"Eleocharis dulcis "	"native"	""	""	""
"Praslin National Park"	"a7ff0ca2-93ba-47cb-95eb-a0271a548075"	"Sapindus rarak DC. "	1	2	50						" B4"
"Praslin National Park"	"a8b305a5-2160-4a49-9ffd-ca85558916fe"	"Pittosporum senacia Putt. subsp. wrightii (Hemsl.) Cufod."	2	93	2.2	"Bois jolie coeur, Bwa zoliker, Bwazoliker"	"Pittosporum senacia subsp. wrightii"	"nativeEndemic"	"VU"	"VU"	""
"Praslin National Park"	"a8df0669-0a78-4ef6-b03e-9a0f0c3806c7"	"Brexia microcarpa Tul."	7	32	21.9	"Bois cateau, Bwa kato, Bwakato"	"Brexia microcarpa "	"nativeEndemic"	"CR"	""	" A2an B4"
"Praslin National Park"	"a95a8f5e-b4e0-4954-a342-c4081d31a073"	"Calophyllum inophyllum L."	9	448	2	"Alexandrian laurel, Takamaka"	"Calophyllum inophyllum "	"native"	"LC"	"LC"	""
"Praslin National Park"	"ae702b00-ffde-43d3-8277-0ad36688ddcf"	"Polyscias lionnetii (F.Friedmann) Lowry & G.M.Plunkett"	2	8	25	"Bois banane, Bwa bannann, Bwabannann pandan"	"Polyscias lionnetii "	"nativeEndemic"	"CR"	"CR"	"A2a A2an B4"
"Praslin National Park"	"af6b996f-edd9-4f79-bc34-e91df97f3bef"	"Paspalum nutans Lam."	1	5	20						" B4"
"Praslin National Park"	"b0218bf6-22cd-4ca6-ac8d-22dbc43a466d"	"Pteris cretica L."	1	7	14.3						""
"Praslin National Park"	"b03a91f3-6445-489e-bc0b-275ff355af43"	"Syzygium samarangense (Blume) Merr. & L.M.Perry"	1	12	8.3						""
"Praslin National Park"	"b0d562c1-4ab1-462c-9172-01c463c1bd5a"	"Persea americana Mill."	1	11	9.1						""
"Praslin National Park"	"b16e700c-e2e9-4758-ae9e-c0059af5dd46"	"Pentadesma butyracea Sabine"	4	71	5.6						""
"Praslin National Park"	"b2ad3b27-9789-4e24-b280-eb80153a8c62"	"Selaginella sechellarum Baker"	5	57	8.8	"Lapat lezar"	"Selaginella sechellarum "	"nativeEndemic"	"LC"	""	""
"Praslin National Park"	"b3d1f2df-9769-441a-95fb-73c7b233b08e"	"Phoenicophorium borsigianum (K.Koch.) Stuntz"	20	1467	1.4	"Latanier feuille, Latannyen fey, Thief palm"	"Phoenicophorium borsigianum "	"nativeEndemicPaleo"	"LC"	"LC"	""
"Praslin National Park"	"b50d1756-a6b7-42b5-9f65-4fac22feb807"	"Brillantaisia owariensis P.Beauv."	1	7	14.3						""
"Praslin National Park"	"b59ebedd-0914-492a-9a4c-c39faf3f3b94"	"Averrhoa bilimbi L."	1	29	3.4						""
"Praslin National Park"	"b6333164-6a4b-4768-b31e-ecbd510d227c"	"Nephrolepis biserrata (Sw.) Schott"	6	333	1.8	"Fougère Tabac, Fouzer taba, Giant swordfern"	"Nephrolepis biserrata "	"native"	""	""	""
"Praslin National Park"	"b63743c3-2ce8-43d1-a905-b9746577411d"	"Alocasia macrorrhizos (L.) G.Don"	2	41	4.9						""
"Praslin National Park"	"b6fa2cfa-cb7c-43ed-a100-7f0556558ec3"	"Jatropha curcas L."	1	9	11.1						""
"Praslin National Park"	"b951f54f-f117-4119-b4f0-64919c6be8fb"	"Cordyline fruticosa (L.) A.Chev."	2	15	13.3						""
"Praslin National Park"	"b9879d32-d81c-4aa6-930a-cb11a9a9528a"	"Lodoicea maldivica (J.F.Gmel.) Pers."	8	86	9.3	"Coco de mer, Double coconut, Kokodmer, Koko-d-mer"	"Lodoicea maldivica "	"nativeEndemicPaleo"	"EN"	"EN"	"A2a A2an"
"Praslin National Park"	"bbd2db11-f1dd-4a3d-83ea-c77168d9826b"	"Psychotria pervillei Baker"	7	218	3.2	"Bois couleuvre, Bwa koulev, Bwakoulev"	"Psychotria pervillei "	"nativeEndemic"	"VU"	"VU"	""
"Praslin National Park"	"bcfbd70e-c304-4c69-9d74-d4c548efb86e"	"Planchonella obovata (R.Br.) Pierre"	13	142	9.2	"Bois de fer, Bois mon pere, Bois mon père, Bois mozambique, Bwa mon per, Bwa Mozambik, Bwamonper, Lucuma"	"Planchonella obovata "	"native"	""	""	""
"Praslin National Park"	"bda8707e-8c50-4b36-9ccf-ab9b9ba2fe73"	"Xyroschoenus hornei (C.B. Clarke) Larridon"	6	107	5.6	"Herbe rasoir, Lerb razwar, L'herbe rasoir"	"Xyroschoenus hornei "	"nativeEndemicPaleo"	"LC"	"LC"	""
"Praslin National Park"	"bdb3549d-fceb-4cee-a3d6-87628dc18757"	"Secamone schimperiana (Hemsl.) Klack."	3	21	14.3	"Lalyann dile"	"Secamone schimperiana "	"nativeEndemic"	"EN"	"EN"	"A2a A2an"
"Praslin National Park"	"bed42a71-6474-4a71-bee9-11244e087516"	"Psidium cattleianum Sabine"	4	293	1.4						""
"Praslin National Park"	"c123bf29-6312-46bd-977c-b2f79a8ea1a6"	"Leonotis nepetifolia (L.) R.Br."	1	9	11.1						""
"Praslin National Park"	"c2ba9690-ec42-4148-8264-da57705c4cd6"	"Craterispermum praslinense Padayachy & Senterre"	14	28	50	"Bois doux Praslin, Bwa dou pralen, Bwadou"	"Craterispermum praslinense "	"nativeEndemic"	"CR"	""	" A2an B4"
"Praslin National Park"	"c3caef1a-c404-4edb-85d3-54ccb7243f7d"	"Gustavia augusta L."	1	3	33.3						" B4"
"Praslin National Park"	"c5543428-bb81-4007-b014-b1e187307c38"	"Crinum jagus (J.Thomps.) Dandy"	1	3	33.3						" B4"
"Praslin National Park"	"c6e2ac26-75a0-4404-a7c9-10ac9160a147"	"Adenanthera pavonina L."	13	775	1.7	"Agati, Bead tree, Coralwood, Lagati, Red sandalwood"	"Adenanthera pavonina "	"native"	""	""	""
"Praslin National Park"	"c833f1f4-57bc-4087-8cc4-f78db29dd8ef"	"Mimusops sechellarum (Oliv.) Hemsl."	4	109	3.7	"Bois de natte, Bwadnat, Bwa-d-nat"	"Mimusops sechellarum "	"nativeEndemic"	"NT"	"NT"	""
"Praslin National Park"	"c90d0d45-66fa-4320-a95a-be03bc46d9a0"	"Acalypha wilkesiana Müll.Arg."	2	10	20						" B4"
"Praslin National Park"	"ca08ae11-60bb-4d99-a12b-b4670f7338b7"	"Chlorophytum comosum (Thunb.) Jacques"	1	5	20						" B4"
"Praslin National Park"	"ca130715-24f4-4032-9ee6-cc25d9c678db"	"Oxalis corniculata L."	2	11	18.2						""
"Praslin National Park"	"cae175a1-eba5-440d-be7d-bde95d4b290d"	"Clerodendrum speciosissimum Van Geert ex C.Morren"	3	48	6.2						""
"Praslin National Park"	"cbc4d7cb-2d6a-4761-9ca1-a524dd58a5ff"	"Ludia mauritiana J.F.Gmel. var. sechellensis F.Friedmann"	11	162	6.8	"Prin maron, Prunier marron, Pti prin, Pti prin maron"	"Ludia mauritiana var. sechellensis"	"nativeEndemic"	"VU"	""	""
"Praslin National Park"	"cd44095f-32ac-477a-ac36-fb9011f901bf"	"Gliricidia sepium (Jacq.) Walp."	1	13	7.7						""
"Praslin National Park"	"ce74bd02-4e2f-4070-aefa-7f35ebae82f8"	"Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult."	1	13	7.7						""
"Praslin National Park"	"cea4817a-f52c-4a9e-ae1c-86870f4d59cc"	"Justicia gendarussa Burm.f."	1	30	3.3						""
"Praslin National Park"	"cf000e76-8e0b-4c58-a4d3-383703807e98"	"Impatiens walleriana Hook.f."	3	19	15.8						""
"Praslin National Park"	"cf69850d-8e7a-450b-9197-02b9a732e32b"	"Mimosa pudica L."	1	14	7.1						""
"Praslin National Park"	"d0566a32-8427-47aa-a953-90fc7a78c1f9"	"Striga asiatica (L.) Kuntze"	1	36	2.8						""
"Praslin National Park"	"d17f90d3-c0c5-490a-8b5c-0881c14df796"	"Pandanus odorifer (Forssk.) Kuntze"	2	2	100	""	"Pandanus odorifer "	"native"	""	"LC"	" B4"
"Praslin National Park"	"d1bf495c-f736-4179-8b62-7f8c3b36a76c"	"Swietenia macrophylla King"	4	21	19						""
"Praslin National Park"	"d36ebe3f-9cdf-4e13-ac50-0af208efb130"	"Schinus terebinthifolia Raddi"	3	5	60						" B4"
"Praslin National Park"	"d3747abc-61e3-41f7-872a-99909138eaaa"	"Northia seychellana Hook.f."	9	900	1	"Capucin, Kapisen"	"Northia seychellana "	"nativeEndemicPaleo"	"VU"	""	""
"Praslin National Park"	"d4e54b5b-39bd-4a55-87c9-e01dbf4c8abb"	"Spondias dulcis Sol. ex G.Forst."	1	23	4.3						""
"Praslin National Park"	"d546df35-3ca6-466a-a808-fc0f6294cb9c"	"Microsorum punctatum (L.) Copel."	1	32	3.1	""	"Microsorum punctatum "	"native"	""	""	""
"Praslin National Park"	"d55016d0-fda2-4d9e-a8af-cec9fbcf0243"	"Falcataria moluccana (Miq.) Barneby & J.W.Grimes"	6	227	2.6						""
"Praslin National Park"	"d9ceaa24-02d6-4fc0-92d9-e1a57ef1e630"	"Pteris quadriaurita Retz."	3	18	16.7						""
"Praslin National Park"	"dade6988-59fc-4b30-8545-24b609ca2d5d"	"Oxalis triangularis A.St.-Hil."	1	6	16.7						""
"Praslin National Park"	"dc16ac4c-6754-4c1c-9b7d-8ed31605d287"	"Caesalpinia pulcherrima (L.) Sw."	1	11	9.1						""
"Praslin National Park"	"dd2762eb-6913-499f-b6b6-aa3aec35836a"	"Brexia madagascariensis (Lam.) Thouars ex Ker Gawl."	1	3	33.3	"Bois cateau, Bwa kato, Bwakato"	"Brexia madagascariensis "	"native"	"CR"	""	" A2an B4"
"Praslin National Park"	"df2cceee-2fe0-44b7-a4dc-23466beddbc6"	"Lindsaea repens (Bory) Thwaites"	1	25	4	""	"Lindsaea repens "	"native"	"EN"	""	""
"Praslin National Park"	"e0741670-6d7d-4e48-ab7b-8e4a4ce955ee"	"Cynorkis fastigiata Thouars"	2	85	2.4	"Orkid levantay"	"Cynorkis fastigiata "	"native"	"NT"	""	""
"Praslin National Park"	"e1f0ac99-789e-4157-b8b2-2daacd1e0886"	"Elephantopus mollis Kunth"	1	14	7.1						""
"Praslin National Park"	"e5634eb9-7bcf-46b6-b885-12c4a985872f"	"Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg."	4	375	1.1						""
"Praslin National Park"	"e5878da8-66a3-45f9-9327-bde3d6816d02"	"Cajanus cajan (L.) Millsp."	2	6	33.3						" B4"
"Praslin National Park"	"e595b5d6-ad8a-437e-8bde-6f4607590859"	"Tarenna sechellensis (Baker) Summerh."	5	171	2.9	"Bois dur bleu, Bwa dir ble, Bwadir ble"	"Tarenna sechellensis "	"native"	"VU"	"VU"	""
"Praslin National Park"	"e5e5f80f-414c-4cbf-a333-919e18f18d73"	"Dracaena reflexa Lam. var. reflexa"	6	7	85.7						" B4"
"Praslin National Park"	"e63e4a71-2203-4d5e-9da4-9a0d3ee4b4aa"	"Premna serratifolia L."	4	154	2.6	"Bois siro, Bois sirop, Bois sureau, Bwa siro, Bwasiro"	"Premna serratifolia "	"native"	""	"LC"	""
"Praslin National Park"	"e94f2b10-000a-4825-901f-59cdeb9b9ad5"	"Pilea microphylla (L.) Liebm."	2	12	16.7						""
"Praslin National Park"	"ea924896-557e-4032-9a8e-b93db25f2e0d"	"Cymbopogon citratus (DC.) Stapf"	3	8	37.5						" B4"
"Praslin National Park"	"eae88fb0-11ff-4ee7-a8ef-c31baedadb10"	"Plumeria rubra L."	1	16	6.2						""
"Praslin National Park"	"eb32fe29-fba0-41cf-a5b1-06bf6cc8bc8f"	"Pandanus multispicatus Balf.f."	10	140	7.1	"Vacoa de montagne, Vacoa millepatte, Vakwa montanny, Vakwa-d-montanny"	"Pandanus multispicatus "	"nativeEndemic"	"NT"	"NT"	""
"Praslin National Park"	"eb388cba-8c9a-449f-845e-f36dca3250fa"	"Didymoglossum beccarianum (Cesati) Senterre & Rouhan"	1	42	2.4	"Pti fouzer ron"	"Didymoglossum beccarianum "	"native"	"VU"	""	""
"Praslin National Park"	"eb9da06c-5f25-4cf4-970c-b113709f37b3"	"Alpinia purpurata (Vieill.) K.Schum."	2	9	22.2						" B4"
"Praslin National Park"	"ec2fc425-967e-4688-b119-394f612cf54c"	"Dieffenbachia seguine (Jacq.) Schott"	3	29	10.3						""
"Praslin National Park"	"eda0b170-666b-4e47-8ebc-8c36d6121270"	"Nephrosperma vanhoutteana Balf.f."	16	1339	1.2	"Latanier millepatte, Latannyen milpat"	"Nephrosperma vanhoutteana "	"nativeEndemicPaleo"	"LC"	""	""
"Praslin National Park"	"ede6a162-8707-41ac-ad6a-a3b10457b9fd"	"Pouteria campechiana (Kunth) Baehni"	1	3	33.3						" B4"
"Praslin National Park"	"efca0a19-1c83-4611-8c27-c9a264bf40fe"	"Cocos nucifera L."	1	298	0.3	"Coconut palm, Coconut tree, Cocotier, Koko, Kokotye, Pye koko"	"Cocos nucifera "	"native"	""	""	""
"Praslin National Park"	"f255aa91-f6e3-4cfd-96c2-082d5ff168aa"	"Scleria sieberi Nees ex Kunth"	8	49	16.3	"Herbe coupant, Lerb koupan"	"Scleria sieberi "	"native"	""	""	""
"Praslin National Park"	"f40f9dd0-47d6-4ec4-8b93-e63eb55cba25"	"Colubrina asiatica (L.) Brongn."	1	31	3.2	"Bois savon, Bwa savon, Bwasavon, Lalyann savon, Latherleaf, Liane savon, Savonnier"	"Colubrina asiatica "	"native"	""	"LC"	""
"Praslin National Park"	"f42fb401-6582-4fbf-ae76-a4ba2ec44ba8"	"Raphia farinifera (Gaertn.) Hyl."	2	10	20						" B4"
"Praslin National Park"	"f4587327-42f0-451f-9599-697c6a044a00"	"Leucaena leucocephala (Lam.) de Wit"	2	33	6.1						""
"Praslin National Park"	"f4874414-7927-4c07-8e8f-c3b7d2961178"	"Barringtonia asiatica (L.) Kurz"	1	29	3.4	"Bonnen kare bordmer, Bonnen kare bor-d-mer, Bonnenkare bordmer, Bonnet carré bord de mer, Bwamare grann fey, Fish poison tree"	"Barringtonia asiatica "	"native"	""	""	""
"Praslin National Park"	"f4fae087-de04-4584-b851-75212adc6f79"	"Wielandia elegans Baill."	2	52	3.8	"Bois fourmi, Bwa fourmi, Bwafourmi"	"Wielandia elegans "	"native"	"NT"	"LC"	""
"Praslin National Park"	"f629e135-b9e6-4eaf-99bd-457478bf688f"	"Oeceoclades pulchra (Thouars) P.J.Cribb & M.A.Clem."	1	16	6.2	"Orkid gran fey"	"Oeceoclades pulchra "	"native"	"EN"	""	" A2an"
"Praslin National Park"	"f63dc429-1ef3-46d3-b91b-b99c792f4dee"	"Diospyros boiviniana (Baill.) G.E.Schatz & Lowry"	6	156	3.8	"Bois sagaye, Bwa sagay, Bwasagay"	"Diospyros boiviniana "	"nativeEndemic"	"NT"	""	""
"Praslin National Park"	"f65813f5-5161-4fe8-a714-ea0cbb9a3c42"	"Ceiba pentandra (L.) Gaertn."	1	7	14.3						""
"Praslin National Park"	"f6f701e0-86d7-4e31-9e18-eeaf99ee3eaa"	"Microlepia speluncae (L.) T.Moore"	5	37	13.5	""	"Microlepia speluncae "	"native"	""	""	""
"Praslin National Park"	"f7375dda-f290-4c76-82c7-d3794c7c13a1"	"Jatropha podagrica Hook."	1	6	16.7						""
"Praslin National Park"	"f9950ecf-ce70-4493-aa57-5c8c1360ff2f"	"Chrysobalanus icaco L. subsp. atacorensis (A.Chev.) F.White"	15	333	4.5						""
"Praslin National Park"	"fa3a8042-a03b-4fed-a26c-6b2a238f7dbc"	"Tradescantia spathacea Sw."	1	15	6.7						""
"Praslin National Park"	"fa95ca51-f49f-4d21-bdb9-25671d7b68c0"	"Flacourtia jangomas (Lour.) Raeusch."	1	17	5.9						""
"Praslin National Park"	"fabd12c0-78f9-4e9f-b7f3-c272baa95389"	"Codiaeum variegatum (L.) Rumph. ex A.Juss."	3	38	7.9						""
"Providence"	"079a33d5-4227-4862-8680-aa1d4974d293"	"Amaranthus dubius Mart. ex Thell."	1	22	4.5						""
"Providence"	"0ee54e7c-fa8a-404a-8aed-dda521130354"	"Laportea aestuans (L.) Chew"	1	8	12.5	"Stinging nettle, West Indian nettle, West Indian woodnettle"	"Laportea aestuans "	"native"	""	""	""
"Providence"	"142076cf-5581-4a70-a7ef-ecad237ac828"	"Senna occidentalis (L.) Link"	1	23	4.3						""
"Providence"	"1d120dff-0baf-44cf-893d-9cd6f78ec74e"	"Cassytha filiformis L."	1	33	3	"Dodder, Lalyann san fen, Lalyann sanfen, Liane sans fin"	"Cassytha filiformis "	"native"	""	""	""
"Providence"	"23bdfc89-7da5-435e-95e0-97c772e1ea98"	"Cyperus ligularis L."	1	25	4	"Swamp flat sedge"	"Cyperus ligularis "	"native"	""	""	""
"Providence"	"3e9da1e0-5538-4ed1-af8a-a395be1a1463"	"Carica papaya L."	1	37	2.7						""
"Providence"	"3f04a217-c8ab-473d-b23d-6d1c7b8e2ff5"	"Boerhavia coccinea Mill."	1	14	7.1						""
"Providence"	"46a613e8-9054-4971-86af-b8db34821a1f"	"Triumfetta procumbens G.Forst."	1	10	10	""	"Triumfetta procumbens "	"native"	""	""	""
"Providence"	"549e0175-02d5-46fb-90b1-414f5487c80f"	"Hernandia nymphaeifolia (J.Presl) Kubitzki"	1	26	3.8	"Bois blanc, Bwa blan, Bwablan"	"Hernandia nymphaeifolia "	"native"	""	""	""
"Providence"	"79d24f29-d2f3-4e94-a2e4-94603306d775"	"Terminalia catappa L."	1	163	0.6	"Badamier, Bodanmyen, Indian almond, Indian Almond tree"	"Terminalia catappa "	"native"	"LC"	"LC"	""
"Providence"	"7a223f4f-345c-47cc-99a5-5c983ac1c6e6"	"Heliotropium arboreum (Blanco) Mabb."	1	28	3.6	""	"Heliotropium arboreum "	"native"	""	"LC"	""
"Providence"	"8396d97e-1f05-4631-a4e5-df120f60194e"	"Euphorbia hirta L."	1	38	2.6						""
"Providence"	"880f5dea-67d2-480d-bb07-9a0838a42371"	"Euphorbia stoddartii Fosberg"	1	7	14.3	"Trainasse"	"Euphorbia stoddartii "	"native"	""	""	""
"Providence"	"9533b55b-9a41-49c1-bbba-c54145545d33"	"Casuarina equisetifolia L."	1	120	0.8	"Cèdre, Filao, Pin, Sed, Whistling pine"	"Casuarina equisetifolia "	"native"	""	""	""
"Providence"	"995e9a3c-9e7e-4123-bafe-4a3ae1d23140"	"Sida acuta Burm.f."	1	20	5						""
"Providence"	"9f904c38-fb18-4a7d-a04c-9db8461aa22b"	"Scaevola taccada (Gaertn.) Roxb."	1	65	1.5	"Bois manioc, Veloutier manioc, Vouloutye"	"Scaevola taccada "	"native"	""	""	""
"Providence"	"aab0bc6e-defd-4417-8e16-24a0542b20b5"	"Asystasia gangetica (L.) T.Anderson subsp. micrantha (Nees) Ensermu"	1	77	1.3	"Coromandel grass, Herbe mange tout, Lerb manztou, Mange tout, Manztou"	"Asystasia gangetica subsp. micrantha"	"native"	""	""	""
"Providence"	"d0566a32-8427-47aa-a953-90fc7a78c1f9"	"Striga asiatica (L.) Kuntze"	1	36	2.8						""
"Providence"	"de1dd003-d1c4-42af-93af-23781af3d0a9"	"Ipomoea violacea L."	1	36	2.8	"Batatran blanc, Convolve?, Patatran blan, Patatran blanc"	"Ipomoea violacea "	"native"	""	""	""
"Providence"	"e2616dc9-e1e4-4a37-a6d3-6651674a7411"	"Suriana maritima L."	1	26	3.8	"Bois chevre, Bois d'amande, Bois matelot, Bwa matlo, Bwamatlo, Matelot, Matlo"	"Suriana maritima "	"native"	"LC"	"LC"	""
"Providence"	"ebd9cd69-becb-426c-84d2-9cb59fe146bd"	"Stenotaphrum dimidiatum (L.) Brongn."	1	39	2.6	"Chiendent, Herbe coco, Lerb koko"	"Stenotaphrum dimidiatum "	"native"	""	""	""
"Providence"	"efca0a19-1c83-4611-8c27-c9a264bf40fe"	"Cocos nucifera L."	1	298	0.3	"Coconut palm, Coconut tree, Cocotier, Koko, Kokotye, Pye koko"	"Cocos nucifera "	"native"	""	""	""
"Rivière Désert"	"1a8ed0fb-d745-47bb-9559-6edc2850aa22"	"Syzygium wrightii (Baker) A.J.Scott"	1	134	0.7	"Bois de pomme, Bwa ponm, Bwa-d-ponm, Bwaponm"	"Syzygium wrightii "	"nativeEndemic"	"VU"	"VU"	""
"Rivière Désert"	"2d65f7b9-f0eb-4e82-9219-7dc1dd345041"	"Memecylon elaeagni Blume"	1	448	0.2	"Bois calou, Bwa kalou, Bwakalou"	"Memecylon elaeagni "	"nativeEndemic"	"LC"	"LC"	""
"Rivière Désert"	"48299fb5-cb38-4481-9583-49b6ff99c6dc"	"Paragenipa wrightii (Baker) F.Friedmann"	1	406	0.2	"Café marron grande feuille, Kafe maron gran fey"	"Paragenipa wrightii "	"nativeEndemic"	"LC"	""	""
"Rivière Désert"	"5fc4df62-db83-4bff-b2cb-d3a0ce59c8ef"	"Mapania floribunda (Nees ex Steud.) T.Koyama"	1	194	0.5	""	"Mapania floribunda "	"nativeEndemic"	"LC"	"LC"	""
"Rivière Désert"	"71168945-afaa-4cce-96cc-6a422d26c557"	"Euphorbia pyrifolia Lam."	1	116	0.9	"Bois de lait, Bwa dile, Bwadile, Fangame, Faudamon, Tanghin, Tanghin rouge, Tonga"	"Euphorbia pyrifolia "	"native"	""	"LC"	""
"Rivière Désert"	"71432f59-6a65-4da7-9549-4e8db5da6f7d"	"Erythroxylum sechellarum O.E.Schulz"	1	216	0.5	"Bois de ronde, Café marron petite feuille, Kafe maron pti fey"	"Erythroxylum sechellarum "	"nativeEndemic"	"LC"	"LC"	""
"Rivière Désert"	"7d8573d2-fbf5-4ef8-abc0-ffd35792a1f6"	"Vanilla phalaenopsis Rchb.f. ex Van Houtte"	1	124	0.8	"Lavannir maron, Vanille sauvage"	"Vanilla phalaenopsis "	"nativeEndemic"	"LC"	"LC"	""
"Rivière Désert"	"80700a34-8a58-486a-bb11-60c4b2de6aba"	"Dillenia ferruginea (Baill.) Gilg"	1	277	0.4	"Bois rouge, Bwa rouz, Bwarouz"	"Dillenia ferruginea "	"nativeEndemic"	"NT"	"NT"	""
"Rivière Désert"	"8b9b81e7-362f-4432-85d1-d928f8439771"	"Gynura sechellensis (Baker) Hemsl."	1	74	1.4	"Bois chevre, Jacobé, Jacobet marron, Zakobe, Zakobe maron"	"Gynura sechellensis "	"nativeEndemic"	"VU"	"VU"	""
"Rivière Désert"	"a19bfe04-d9a0-4108-b805-f4288a511b41"	"Neofriedmannia seychellensis (Bojer ex Baker) Kocyan & Wiland"	1	119	0.8	"Coco marron, Koko maron"	"Neofriedmannia seychellensis "	"nativeEndemicPaleo"	"LC"	""	""
"Rivière Désert"	"b3d1f2df-9769-441a-95fb-73c7b233b08e"	"Phoenicophorium borsigianum (K.Koch.) Stuntz"	1	1467	0.1	"Latanier feuille, Latannyen fey, Thief palm"	"Phoenicophorium borsigianum "	"nativeEndemicPaleo"	"LC"	"LC"	""
"Rivière Désert"	"cbc4d7cb-2d6a-4761-9ca1-a524dd58a5ff"	"Ludia mauritiana J.F.Gmel. var. sechellensis F.Friedmann"	1	162	0.6	"Prin maron, Prunier marron, Pti prin, Pti prin maron"	"Ludia mauritiana var. sechellensis"	"nativeEndemic"	"VU"	""	""
"Rivière Désert"	"e0741670-6d7d-4e48-ab7b-8e4a4ce955ee"	"Cynorkis fastigiata Thouars"	1	85	1.2	"Orkid levantay"	"Cynorkis fastigiata "	"native"	"NT"	""	""
"Rivière Désert"	"eb32fe29-fba0-41cf-a5b1-06bf6cc8bc8f"	"Pandanus multispicatus Balf.f."	1	140	0.7	"Vacoa de montagne, Vacoa millepatte, Vakwa montanny, Vakwa-d-montanny"	"Pandanus multispicatus "	"nativeEndemic"	"NT"	"NT"	""
"Rivière Désert"	"eda0b170-666b-4e47-8ebc-8c36d6121270"	"Nephrosperma vanhoutteana Balf.f."	1	1339	0.1	"Latanier millepatte, Latannyen milpat"	"Nephrosperma vanhoutteana "	"nativeEndemicPaleo"	"LC"	""	""
"Rivière Désert / Rivière Montagne Posée"	"0a3dfb83-fd51-4850-b1d6-f9043b14f81c"	"Verschaffeltia splendida H.Wendl."	1	184	0.5	"Latanier latte, Latannyen lat, Latte"	"Verschaffeltia splendida "	"nativeEndemicPaleo"	"NT"	"NT"	""
"Rivière Désert / Rivière Montagne Posée"	"2d65f7b9-f0eb-4e82-9219-7dc1dd345041"	"Memecylon elaeagni Blume"	1	448	0.2	"Bois calou, Bwa kalou, Bwakalou"	"Memecylon elaeagni "	"nativeEndemic"	"LC"	"LC"	""
"Rivière Désert / Rivière Montagne Posée"	"353ee4bd-3925-479e-9a56-46484976f338"	"Pyrostria bibracteata (Baker) Cavaco"	1	405	0.2	"Bois dur rouge, Bwa dir, Bwa dir rouz, Bwadir rouz"	"Pyrostria bibracteata "	"native"	""	"LC"	""
