"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesReference"	"ecoSpeciesReferencePage"	"ecoSpeciesReferenceID"	"ecoSpeciesDate"	"ecoSpeciesBiotype"	"ecoSpeciesAuthor"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"IUCNL3ID"	"IUCNL3"	"BIOL4ID"	"BIOL4"	"BIOL4Ordering"	"lifeZone"	"ecoOrder"	"ecoFamily"	"ecoGenus"	"ecoGenusOrdering"	"RLEStatus"
"20200812114414"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"Senterre (2020)"	"56"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-11	"20200812114629"	"Senterre, Bruno"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812114414"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812114629"	"aa-Active Valid"	"T3.4"	"T3.4 Rocky pavements, screes and lava flows"	"BIO-T3.1.2"	"T3.1.2 Tropical-subtropical lowland and submontane arid edaphic shrublands, scrubs and thickets"	39	"Tropical submontane perhumid"	"Inland (non-coastal) upland"	"Saxicolous"	"Saxicolous open vegetation on granitic outcrops"	87	""
"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"Senterre (2020)"	"31"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-09-03	"20200904145659"	"Senterre, Bruno"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"aa-Active Valid"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF3.1.5"	"TF3.1.5 Tropical-subtropical submontane open wetlands"	159	"Tropical submontane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200907140441"	"Seasonal swamp vegetation (EN)"	""	"Cheek (2006)"	"51"	"ISBN 978-1-5272-4065-0"	2006-11-30	"20200907135549"	"Cheek, Martin"	"Seasonal swamp vegetation (EN)"	""	"Seasonal swamp vegetation (EN)"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF3.1.5"	"TF3.1.5 Tropical-subtropical submontane open wetlands"	159	"Tropical submontane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200506111241"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"	""	"Aussel (2018)"	"32154"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-2211-32154"	"Aussel, Alexia"	""	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"bb-Heterotypic names"	"TF1.4"	"TF1.4 Seasonal floodplain marshes"	"BIO-TF3.1.5"	"TF3.1.5 Tropical-subtropical submontane open wetlands"	159	"Tropical submontane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Seasonal marsh on ironstone rock sheet"	106	""
"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"33"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-03	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"Senterre, Bruno"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"aa-Active Valid"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.2"	"TF1.1.2 Tropical-subtropical lowland swamp forests and woodlands"	134	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20200804140707"	"Swamp forests of the wet evergreen littoral rain forest zone (EN)"	""	"Senterre (2014)"	"21"	"https://doi.org/10.13140/RG.2.2.32628.48003"	2014-06-11	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"Senterre, Bruno"	"Swamp forests of the wet evergreen littoral rain forest zone (EN)"	""	"Swamp forests of the wet evergreen littoral rain forest zone (EN)"	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"ba-Homotypic names"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.2"	"TF1.1.2 Tropical-subtropical lowland swamp forests and woodlands"	134	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20200811094117"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"30"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-10	"20200811094025"	"Senterre, Bruno"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811094117"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811094025"	"aa-Active Valid"	"TF1.3"	"TF1.3 Permanent marshes"	"BIO-TF3.1.2"	"TF3.1.2 Tropical-subtropical lowland permanent marshes"	156	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Freshwater marsh"	72	""
"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"30"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-03	"03a379a7-6031-4e9f-88af-752f50356e9d"	"Senterre, Bruno"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"03a379a7-6031-4e9f-88af-752f50356e9d"	"aa-Active Valid"	"TF1.3"	"TF1.3 Permanent marshes"	"BIO-TF3.1.2"	"TF3.1.2 Tropical-subtropical lowland permanent marshes"	156	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Freshwater marsh"	72	""
"20200804141814"	"Open marshes of the wet evergreen littoral rain forest zone (EN)"	""	"Senterre (2014)"	"22"	"https://doi.org/10.13140/RG.2.2.32628.48003"	2014-06-11	"03a379a7-6031-4e9f-88af-752f50356e9d"	"Senterre, Bruno"	"Open marshes of the wet evergreen littoral rain forest zone (EN)"	""	"Open marshes of the wet evergreen littoral rain forest zone (EN)"	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"03a379a7-6031-4e9f-88af-752f50356e9d"	"ba-Homotypic names"	"TF1.3"	"TF1.3 Permanent marshes"	"BIO-TF3.1.2"	"TF3.1.2 Tropical-subtropical lowland permanent marshes"	156	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland marsh"	"Freshwater marsh"	72	""
"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Pièce d'eau douce ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"29"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-03	"20200804145535"	"Senterre, Bruno"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Pièce d'eau douce ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804145535"	"aa-Active Valid"	"TF1.3"	"TF1.3 Permanent marshes"	"BIO-F4.1.2"	"F4.1.2 Tropical-subtropical lowland and submontane permanent pools"	213	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland pool"	"Inland pool"	71	""
"20200804144226"	"Marshy open water of the wet evergreen littoral rain forest zone (EN)"	""	"Senterre (2014)"	"24"	"https://doi.org/10.13140/RG.2.2.32628.48003"	2014-06-11	"20200804145535"	"Senterre, Bruno"	"Marshy open water of the wet evergreen littoral rain forest zone (EN)"	""	"Marshy open water of the wet evergreen littoral rain forest zone (EN)"	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804145535"	"ba-Homotypic names"	"TF1.3"	"TF1.3 Permanent marshes"	"BIO-F4.1.2"	"F4.1.2 Tropical-subtropical lowland and submontane permanent pools"	213	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland pool"	"Inland pool"	71	""
"20200811095124"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-10	"20200811102618"	"Senterre, Bruno"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811095124"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811102618"	"aa-Active Valid"	"F1.5"	"F1.5 Seasonal lowland rivers"	"BIO-F1.2.1"	"F1.2.1 Tropical-subtropical lowland and submontane seasonal rivers"	188	"Tropical lowland humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland river"	"Inland river"		""
"20200811094119"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-10	"20200811095241"	"Senterre, Bruno"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811094119"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811095241"	"aa-Active Valid"	"F1.2"	"F1.2 Permanent lowland rivers"	"BIO-F1.1.2"	"F1.1.2 Tropical-subtropical lowland and submontane permanent rivers"	185	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland river"	"Inland river"		""
"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-03	"45e46a92-67dc-476e-b719-c699b97ef23f"	"Senterre, Bruno"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"45e46a92-67dc-476e-b719-c699b97ef23f"	"aa-Active Valid"	"F1.2"	"F1.2 Permanent lowland rivers"	"BIO-F1.1.2"	"F1.1.2 Tropical-subtropical lowland and submontane permanent rivers"	185	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland river"	"Inland river"		""
"20200804143418"	"Rivers of the wet evergreen littoral rain forest zone (EN)"	""	"Senterre (2014)"	"23"	"https://doi.org/10.13140/RG.2.2.32628.48003"	2014-06-11	"45e46a92-67dc-476e-b719-c699b97ef23f"	"Senterre, Bruno"	"Rivers of the wet evergreen littoral rain forest zone (EN)"	""	"Rivers of the wet evergreen littoral rain forest zone (EN)"	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"45e46a92-67dc-476e-b719-c699b97ef23f"	"ba-Homotypic names"	"F1.2"	"F1.2 Permanent lowland rivers"	"BIO-F1.1.2"	"F1.1.2 Tropical-subtropical lowland and submontane permanent rivers"	185	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland river"	"Inland river"		""
"20200811153752"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"Senterre (2020)"	"27"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-10	"20200811154226"	"Senterre, Bruno"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811153752"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811154226"	"aa-Active Valid"	"F1.1"	"F1.1 Permanent upland streams"	"BIO-F1.1.3"	"F1.1.3 Tropical-subtropical lowland and submontane sloped/running streams"	186	"Tropical lowland humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland stream"	"Inland stream"	70	""
"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"26"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-09	"BS61-20191018-1000-97"	"Senterre, Bruno"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"BS61-20191018-1000-97"	"aa-Active Valid"	"F1.1"	"F1.1 Permanent upland streams"	"BIO-F1.1.3"	"F1.1.3 Tropical-subtropical lowland and submontane sloped/running streams"	186	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland stream"	"Inland stream"	70	""
"20200811150032"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"Senterre (2020)"	"xx"	"https://doi.org/10.13140/RG.2.2.17934.89924"	2020-08-10	"20200811152234"	"Senterre, Bruno"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"20200811150032"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"20200811152234"	"aa-Active Valid"	"F1.1"	"F1.1 Permanent upland streams"	"BIO-F1.1.3"	"F1.1.3 Tropical-subtropical lowland and submontane sloped/running streams"	186	"Tropical lowland superhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland stream"	"Inland stream"	70	""
